Worker size,Energy (FA),Energy (MZ),Time (FA),CPU time (FA),Time (MZ),RMSD (FA),RMSD (AA),RMSD (AAS)
D8,-160.158,-50.570,1,6.11711,19,1.91257,0.921117,0.901641
D8,-160.092,-39.360,1,5.92288,8,2.37877,2.10611,2.03474
D8,-159.513,-50.098,1,6.17805,7,1.88013,0.825468,0.813372
D8,-164.134,-45.408,1,5.99773,7,1.44126,1.02873,1.02713
D8,-161.072,-47.533,1,6.09702,13,1.99176,1.62417,1.59442
D8,-164.519,-43.505,1,6.05954,10,2.05905,0.822855,0.87032
D8,-163.136,-41.110,1,5.97261,8,1.78114,1.46374,1.31043
D8,-161.276,-43.695,1,6.00379,8,2.19147,1.86397,1.91893
D8,-161.168,-30.838,1,6.16915,6,2.56297,2.0443,2.08245
D8,-168.134,-44.153,1,6.03546,8,2.32922,1.5887,1.55781
D8,-166.072,-47.897,1,6.07069,15,2.24133,1.47566,1.45366
D8,-165.933,-41.291,1,5.85538,10,2.30633,1.78714,1.9027
D8,-165.361,-44.243,1,5.98495,13,1.96013,1.15435,1.19568
D8,-160.569,-47.108,1,6.10311,16,2.47407,0.959315,0.921196
D8,-171.953,-41.566,1,5.92212,8,2.29991,1.97974,2.01433
D8,-162.783,-37.374,1,5.95095,15,2.70803,1.47269,1.4615
D8,-160.509,-42.972,1,5.91755,11,2.3453,1.52944,1.41444
D8,-163.662,-43.842,1,6.13316,9,2.35667,1.66707,1.58393
D8,-160.365,-47.549,1,5.95725,18,2.7504,1.57411,1.63264
D8,-161.475,-52.516,1,6.04388,18,2.07453,0.922571,0.931425
D8,-165.116,-43.823,1,5.99644,6,2.10543,1.27216,1.23677
D8,-165.914,-44.336,1,6.20995,22,2.09079,1.58968,1.44775
D8,-163.180,-43.993,1,5.94372,7,2.18964,1.27012,1.23419
D8,-162.082,-39.511,1,6.03714,7,2.68039,2.11509,2.02895
D8,-164.938,-38.511,2,6.03046,9,2.67122,2.02886,1.82289
D8,-171.071,-40.131,1,6.08116,9,1.5333,1.57021,1.49712
D8,-167.724,-47.327,1,6.03239,19,2.06601,1.15121,1.14545
D8,-161.755,-36.108,1,6.00147,7,2.64069,2.51526,2.50259
D8,-161.809,-36.228,1,5.83318,7,1.8693,1.52838,1.433
D8,-162.441,-39.739,1,5.91581,11,3.13345,2.50011,2.45342
D8,-164.706,-48.450,1,6.02816,14,2.28611,0.891178,0.909456
D8,-164.911,-43.899,1,6.14714,22,1.50632,1.25642,1.09991
D8,-163.203,-49.250,1,6.09715,16,1.52981,1.14411,1.17158
D8,-158.665,-42.721,1,6.06935,21,1.77853,1.04665,1.05631
D8,-161.617,-36.030,1,6.11862,6,1.71153,1.74193,1.54644
D8,-161.448,-39.006,1,5.97526,10,2.94083,2.00649,2.01329
D8,-165.362,-48.498,1,6.15724,20,2.93792,1.39513,1.28107
D8,-163.727,-36.821,1,5.95788,8,2.01677,1.40448,1.135
D8,-164.456,-42.021,1,5.95759,10,2.67466,2.11301,2.12798
D8,-163.999,-50.583,1,5.89907,10,1.71679,0.927316,0.933839
D8,-158.683,-45.333,1,6.03856,10,1.99355,0.894634,0.920503
D8,-164.962,-43.353,1,6.04057,16,2.48417,1.41401,1.42892
D8,-171.562,-44.926,1,5.93033,13,2.78407,1.26522,1.3274
D8,-167.006,-34.693,1,6.01277,6,2.3551,1.58703,1.52112
D8,-161.717,-44.852,1,6.28816,11,1.64222,1.12411,1.18344
D8,-162.454,-35.133,1,6.05844,11,1.88436,1.20226,1.23989
D8,-167.609,-39.214,1,6.02717,8,2.0516,1.91557,1.9105
D8,-161.594,-41.352,1,5.96419,15,1.7514,1.79074,1.78582
D8,-162.639,-43.152,1,6.10988,17,1.97162,1.195,1.13175
D8,-162.229,-38.988,1,6.09938,8,1.29449,0.703115,0.665192
D8,-165.984,-39.344,1,5.93173,7,2.06352,1.58049,1.44334
D8,-160.762,-34.914,1,6.07343,15,2.31356,1.80785,1.7067
D8,-158.311,-40.515,1,6.09735,16,2.58974,1.46234,1.43996
D8,-158.763,-34.946,1,5.93746,9,2.55455,1.63217,1.6404
D8,-161.951,-26.916,1,6.03314,9,2.73265,2.1745,2.119
D8,-162.001,-43.146,1,6.06795,13,2.56838,1.89449,1.84788
D8,-165.965,-39.436,1,6.12995,9,1.81792,1.11625,1.16196
D8,-163.010,-48.442,1,5.96189,22,3.33878,1.69074,1.7052
D8,-161.306,-42.286,1,5.87972,16,3.72462,1.80473,1.68555
D8,-165.401,-39.523,1,6.03554,23,2.74526,1.61949,1.39962
D8,-159.050,-46.148,1,6.15738,14,2.60992,1.17606,1.11614
D8,-161.351,-44.356,1,6.01133,8,1.82139,1.23075,1.16018
D8,-162.267,-36.558,1,6.0427,10,2.4457,1.96629,2.01716
D8,-155.084,-43.787,1,6.09376,14,3.07109,1.84659,1.74341
D8,-158.685,-40.444,1,6.02018,12,3.51543,3.16251,3.20002
D8,-165.081,-45.560,1,5.88441,12,3.12101,2.41283,2.47517
D8,-160.609,-36.343,1,6.0833,13,3.46037,2.54574,2.50347
D8,-165.739,-43.407,1,6.0177,9,1.56041,0.98098,1.00932
D8,-163.125,-41.908,1,6.16748,15,1.86737,1.39306,1.26059
D8,-168.267,-45.355,1,6.04167,22,1.52819,1.72277,1.67302
D8,-157.354,-45.421,1,6.11035,10,1.39221,0.96487,0.963781
D8,-159.112,-45.260,1,6.07401,13,2.25975,1.93131,1.89062
D8,-162.758,-49.431,2,6.28213,19,1.63409,0.666136,0.631601
D8,-161.421,-43.977,1,5.98861,15,3.09055,1.71532,1.68304
D8,-159.465,-37.666,1,6.01143,6,2.0393,1.08131,1.08938
D8,-166.759,-49.257,1,6.10311,17,2.3732,0.890724,0.87575
D8,-164.768,-46.960,1,6.23207,12,2.41274,0.854514,0.859185
D8,-156.413,-47.761,1,6.04915,17,2.78218,0.814508,0.840052
D8,-158.379,-35.039,1,6.05894,6,2.6121,1.41247,1.41326
D8,-167.425,-48.477,1,5.95777,10,2.63843,1.19384,1.23215
D8,-164.284,-37.861,1,6.07849,12,3.81174,2.26999,2.05826
D8,-162.748,-16.148,1,6.11846,14,1.77443,1.19243,1.14776
D8,-163.858,-43.725,1,6.01836,16,2.00135,1.06546,1.10651
D8,-163.649,-50.367,1,5.94225,16,2.44214,0.874794,0.910479
D8,-157.356,-36.928,1,6.04056,10,1.91517,2.35132,2.10807
D8,-164.084,-46.987,1,5.97899,15,2.38531,0.953791,0.945222
D8,-170.262,-33.262,1,5.94514,8,2.08772,1.88509,1.68337
D8,-167.776,-36.968,1,5.98356,6,2.84345,2.36597,1.92564
D8,-164.607,-40.552,1,6.3453,14,2.0755,0.802566,0.7989
D8,-163.962,-48.943,1,5.95292,13,1.81116,0.953784,0.936619
D8,-164.102,-41.828,2,6.26092,8,2.11246,1.15516,1.14929
D8,-165.136,-33.525,1,6.00964,14,3.2262,2.29972,2.19567
D8,-167.847,-42.604,1,6.09901,7,1.96039,1.1511,1.14431
D8,-161.184,-50.634,1,6.03454,15,1.74813,1.20975,1.23128
D8,-151.575,-49.775,1,5.97161,11,2.01283,0.914512,0.940188
D8,-163.653,-48.333,1,5.99962,10,1.86291,0.886868,0.890329
D8,-165.829,-49.176,1,6.00139,8,2.58391,1.08387,1.05688
D8,-161.623,-33.799,1,6.12371,15,2.62518,1.82754,1.30216
D8,-160.180,-49.639,1,5.92493,13,2.21874,1.0906,1.1021
D8,-168.175,-39.586,1,6.12471,7,2.09382,1.45657,1.49566
D8,-163.172,-41.546,1,5.94525,16,2.65047,2.01331,1.99196
D8,-164.595,-40.640,1,6.00759,14,2.52969,0.968485,0.971622
D8,-162.985,-42.906,1,5.97308,8,2.55733,1.96956,1.92948
D8,-162.158,-39.416,1,6.02167,19,2.60047,1.71166,1.39117
D8,-161.792,-35.130,1,5.94028,7,2.35089,2.18845,2.17131
D8,-161.802,-42.937,1,5.90027,9,2.04555,0.840786,0.807622
D8,-157.606,-34.923,1,5.97436,8,1.87556,1.41304,1.38352
D8,-165.568,-41.587,2,6.19678,11,3.51322,2.0028,1.80913
D8,-165.481,-46.320,1,5.96458,14,1.61227,1.52821,1.42356
D8,-156.796,-48.049,1,6.17583,14,2.05118,1.07067,1.07632
D8,-162.607,-40.923,1,5.9017,16,3.47208,1.84259,1.73968
D8,-160.007,-34.678,1,6.06281,15,3.37384,2.83344,2.84997
D8,-164.685,-49.329,1,5.96682,10,1.40909,0.972814,0.981861
D8,-162.275,-32.883,1,5.97971,6,2.4737,1.70274,1.60863
D8,-164.537,-51.930,1,6.13422,11,2.09265,0.905127,0.924643
D8,-165.703,-37.119,1,6.17074,8,2.4836,1.6914,1.74509
D8,-165.766,-44.648,1,5.9338,13,1.9979,2.03356,1.95193
D8,-163.457,-37.775,1,6.13947,11,1.9078,1.44005,1.30176
D8,-163.724,-32.967,1,5.99147,8,3.10014,2.39855,2.31045
D8,-157.628,-44.977,1,6.33522,12,1.50078,1.25674,1.00691
D8,-162.507,-48.917,1,5.9909,18,1.06815,0.807256,0.82245
D8,-160.164,-48.055,1,6.05948,23,2.44242,0.95795,0.962802
D8,-158.407,-37.957,1,5.97118,17,2.8256,2.55183,2.25669
D8,-159.983,-40.491,1,6.18887,12,2.02014,1.3155,1.34678
D8,-168.840,-40.569,1,6.01234,8,1.76293,0.757105,0.699684
D8,-158.055,-47.203,1,6.2699,19,1.82374,1.34294,1.30612
D8,-158.983,-46.217,1,6.14299,13,1.17735,1.05702,1.02161
D8,-161.766,-37.429,1,6.19276,8,2.08749,1.68598,1.72322
D8,-165.855,-47.870,1,6.09401,15,1.60626,0.949625,0.910219
D8,-159.656,-40.514,1,5.93903,8,2.12319,2.04092,1.98323
D8,-165.657,-39.662,1,6.16513,15,2.24881,1.89705,1.73758
D8,-169.263,-48.110,1,6.08068,23,3.03348,1.4586,1.30674
D8,-163.285,-30.354,1,6.06573,11,2.52102,2.20777,2.20373
D8,-166.924,-41.222,1,6.0165,8,2.18734,1.40583,1.26352
D8,-161.992,-50.044,1,5.96406,9,2.19058,0.683171,0.678356
D8,-159.591,-40.563,1,6.22054,7,1.88394,1.70797,1.58255
D8,-165.162,-48.370,1,6.08417,14,1.71674,0.762502,0.757719
D8,-166.051,-47.821,1,6.01088,11,2.79248,1.62212,1.52054
D8,-162.962,-49.760,1,6.17151,13,1.52201,0.899846,0.893462
D8,-162.724,-47.776,1,6.10813,12,1.43304,0.928048,0.927373
D8,-165.101,-42.484,1,5.90745,10,2.30422,1.78282,1.80034
D8,-161.515,-49.326,1,6.08914,17,1.51591,0.651383,0.660917
D8,-162.695,-44.310,1,6.01314,15,2.52775,1.76162,1.61395
D8,-165.698,-47.068,1,6.07621,13,3.01615,1.34599,1.38917
D8,-165.355,-46.805,1,5.9439,13,1.65075,0.797026,0.790689
D8,-163.052,-49.563,1,5.96663,14,2.53677,0.768371,0.760538
D8,-162.804,-44.177,1,6.04441,13,1.64385,1.58925,1.45644
D8,-164.117,-42.109,1,6.22295,9,1.95445,1.51732,1.40449
D8,-166.337,-41.218,1,6.03529,12,2.74195,2.15771,1.92781
D8,-159.686,-40.319,1,6.02607,7,2.02365,1.83128,1.78047
D8,-162.449,-46.705,1,5.90696,9,1.93408,1.92881,1.90059
D8,-161.961,-50.176,1,6.13619,15,1.78898,0.945625,0.968366
D8,-158.246,-35.304,1,6.09813,8,2.3304,1.72439,1.54567
D8,-167.008,-50.676,1,6.14109,12,1.69756,0.94255,0.925886
D8,-164.878,-44.016,1,6.07938,6,1.84118,1.21826,1.27957
D8,-161.910,-41.529,1,6.17323,17,1.63545,1.62112,1.47942
D8,-159.501,-49.753,1,6.01127,16,2.36759,0.72114,0.73534
D8,-161.917,-39.237,1,6.02301,7,2.36733,1.25415,1.21672
D8,-161.635,-49.416,1,6.04352,14,1.84594,0.869189,0.858679
D8,-158.770,-40.859,1,6.09471,8,2.33277,1.52832,1.49355
D8,-164.721,-47.550,1,6.19603,12,1.62818,0.994786,0.944806
D8,-158.754,-34.706,1,5.9157,10,2.29947,1.75169,1.4855
D8,-162.159,-50.322,1,5.89326,14,1.35176,0.762368,0.786424
D8,-158.434,-36.202,1,6.18056,11,2.00762,1.50103,1.41708
D8,-171.583,-33.440,1,5.92846,10,2.02106,1.49336,1.26965
D8,-164.033,-37.690,1,6.08183,8,2.17679,1.67786,1.19009
D8,-157.282,-49.978,1,6.02285,13,2.03205,0.98421,1.00326
D8,-159.184,-46.796,1,6.07134,13,1.81587,1.06534,1.09973
D8,-163.357,-40.575,1,6.10052,20,3.14722,1.6378,1.37681
D8,-160.858,-39.816,1,6.09707,11,2.00943,1.75906,1.60624
D8,-160.332,-48.150,1,6.16884,10,2.00136,0.92017,0.942041
D8,-161.365,-40.632,1,5.91467,19,3.05732,1.71055,1.65857
D8,-161.344,-42.204,1,5.89708,12,1.73287,1.59795,1.45637
D8,-162.086,-37.027,1,6.04542,11,3.40058,2.41983,2.3332
D8,-161.310,-37.648,1,5.95198,9,2.10573,1.54529,1.49842
D8,-162.415,-34.396,1,6.03418,11,1.5955,1.53224,1.4248
D8,-158.106,-47.714,1,6.06979,15,1.72915,0.894359,0.920174
D8,-164.431,-51.905,1,6.06882,14,1.73774,1.06423,1.05481
D8,-166.409,-43.402,1,5.94262,12,2.38428,1.65716,1.69563
D8,-162.072,-41.235,1,6.23655,11,3.19543,2.06999,2.07745
D8,-168.011,-51.335,1,5.96332,17,1.63043,0.766896,0.761582
D8,-158.458,-46.569,1,6.08519,9,1.07834,0.916778,0.929606
D8,-160.615,-28.347,1,6.1878,14,1.80967,0.994074,1.01273
D8,-163.829,-38.072,1,5.94348,7,1.96567,1.27031,1.2919
D8,-160.282,-49.555,1,5.9704,24,1.95343,0.779915,0.77461
D8,-165.442,-48.307,1,6.14676,13,2.38334,1.21645,1.25366
D8,-162.280,-47.431,1,5.96805,18,1.89027,1.55171,1.43664
D8,-158.613,-47.448,1,5.96948,14,1.47999,1.04991,1.05424
D8,-166.313,-43.643,1,6.03166,12,2.62969,1.87325,1.85867
D8,-162.831,-45.612,1,6.06589,18,3.26154,1.56748,1.39543
D8,-156.980,-40.005,1,6.1214,9,3.04863,2.2634,2.14645
D8,-165.807,-41.789,1,5.96929,8,2.54671,1.43209,1.47133
D8,-163.949,-43.240,1,5.98445,15,2.06334,1.36004,1.34213
D8,-164.242,-42.642,1,6.1178,14,2.20257,0.881872,0.814922
D8,-163.291,-43.670,1,6.1323,12,1.97517,1.37407,1.40115
D8,-165.600,-34.909,1,6.01629,5,2.48282,2.11169,1.93894
D8,-166.320,-37.580,1,6.07381,10,2.89253,2.42762,2.34297
D8,-161.192,-52.179,1,6.14087,11,2.00259,0.75522,0.74296
D8,-158.228,-48.413,1,6.06017,15,1.29172,1.11894,1.11025
D8,-161.467,-6.776,1,6.2219,15,1.86097,1.27421,1.07518
D8,-169.404,-46.910,1,5.90258,8,2.44935,1.37292,1.40957
D8,-159.626,-46.044,1,5.97288,15,3.16248,2.73696,2.7633
D8,-167.176,-37.560,1,6.01779,8,2.55265,2.02264,2.04971
D8,-162.003,-45.091,1,6.19856,18,1.19335,0.824191,0.841063
D8,-163.471,-45.044,1,6.0263,11,2.0277,1.02236,1.00805
D8,-157.357,-49.154,1,6.0388,14,1.92258,1.00696,1.01663
D8,-162.900,-40.149,1,6.07891,7,2.36876,1.68917,1.65469
D8,-163.422,-39.809,1,5.94618,13,2.42226,1.86006,1.42872
D8,-163.036,-47.256,1,5.88482,11,2.00651,0.881771,0.877931
D8,-166.953,-47.458,1,5.92122,10,2.45929,1.05727,1.08867
D8,-160.679,-31.397,1,5.97752,5,2.17816,1.6546,1.54958
D8,-163.410,-40.209,1,6.10218,7,3.11473,2.4776,2.41151
D8,-161.492,-38.649,1,5.97602,11,2.07368,1.54204,1.45699
D8,-158.092,-48.509,1,5.92121,13,3.77657,1.68336,1.55211
D8,-159.418,-48.919,1,6.21175,15,1.45942,0.773507,0.77644
D8,-157.322,-44.285,1,6.09726,13,2.08535,1.04796,1.02191
D8,-162.156,-45.284,1,6.08789,8,2.08885,1.26914,1.29038
D8,-166.809,-38.060,1,6.07888,8,2.64999,2.25778,2.10101
D8,-161.274,-49.305,1,6.13839,13,1.61084,0.881073,0.873863
D8,-163.213,-51.926,1,5.89658,16,1.86349,0.865237,0.861974
D8,-159.319,-37.394,1,6.23761,9,2.02066,1.6038,1.53805
D8,-162.177,-16.832,1,6.12972,10,2.35981,1.97831,1.93724
D8,-162.957,-33.319,1,6.09997,10,2.05297,1.809,1.69675
D8,-162.085,-46.512,1,6.18268,9,2.34092,1.05494,1.10193
D8,-165.850,-40.716,1,5.9972,7,1.58387,0.954885,0.919255
D8,-162.912,-44.206,1,6.00882,6,2.59314,1.94407,1.94985
D8,-164.470,-46.413,1,6.32622,12,1.84986,1.03973,1.07948
D8,-159.408,-48.523,1,5.99733,14,1.43418,0.959436,0.991978
D8,-161.458,-34.561,1,5.8901,12,1.81068,2.16777,2.06187
D8,-163.267,-46.379,1,6.1984,37,2.46348,1.08804,1.06915
D8,-161.651,-31.120,1,5.96741,7,3.23809,2.38862,2.32659
D8,-160.691,-42.670,1,5.96869,12,2.19152,2.09811,2.03954
D8,-158.291,-28.210,1,5.97724,10,3.16135,2.77157,2.37278
D8,-166.674,-49.199,1,5.95653,13,1.91897,0.751542,0.765463
D8,-161.019,-43.230,1,6.05724,21,1.70231,1.17345,1.14683
D8,-163.363,-40.397,1,6.00647,6,1.76955,1.04772,1.04245
D8,-163.707,-20.039,1,5.96441,15,2.40342,1.91822,1.7824
D8,-160.995,-38.703,1,5.89643,10,2.95574,2.17776,2.22268
D8,-163.856,-42.055,1,6.14574,11,2.09633,2.23707,2.21473
D8,-162.787,-44.837,1,6.09346,24,2.01329,1.0602,1.04527
D8,-169.464,-47.337,1,5.973,15,2.34526,1.06758,1.08857
D8,-168.556,-39.008,1,5.97745,15,2.06727,1.56508,1.28646
D8,-164.146,-37.713,1,6.17738,8,2.63461,2.0687,1.67423
D8,-162.299,-51.016,1,6.18897,17,1.84371,0.798679,0.806097
D8,-167.859,-43.579,1,6.03986,10,2.14191,1.8953,1.90402
D8,-165.590,-48.656,1,6.04576,9,2.24124,0.791873,0.793381
D8,-163.920,-43.442,1,5.93312,5,2.09083,1.58082,1.48626
D8,-152.693,-31.569,1,5.9204,7,1.98002,1.48647,1.36752
D8,-166.278,-46.702,1,5.99281,14,2.37899,0.889709,0.92679
D8,-171.964,-50.533,1,5.9374,12,2.17598,1.12713,1.1468
D8,-163.746,-51.953,1,6.05579,20,2.10143,0.901576,0.918627
D8,-160.597,-46.405,2,6.08865,11,2.67044,1.07513,1.1086
D8,-163.848,-45.488,1,6.09673,6,1.36293,1.05667,1.0718
D8,-165.618,-39.315,1,6.03192,5,2.51086,1.97681,1.79363
D8,-162.930,-48.073,1,6.09929,15,1.84012,0.93798,0.934972
D8,-168.037,-37.196,1,6.06348,11,1.6357,0.993938,0.91923
D8,-160.881,-46.055,1,6.23583,10,1.33042,0.955736,0.936092
D8,-157.294,-43.000,1,6.05289,13,2.28774,1.19896,1.0152
D8,-166.467,-35.882,1,6.01869,13,2.74115,2.07135,1.36932
D8,-163.516,-33.559,1,6.07348,11,5.68107,3.66768,3.62052
D8,-163.616,-32.052,1,6.00263,6,2.4418,2.04438,2.01465
D8,-161.799,-49.026,1,6.05068,10,1.75469,1.08717,1.08792
D8,-166.321,-40.318,1,5.93209,7,2.02371,1.41902,1.38685
D8,-159.828,-43.541,1,6.16219,12,1.78565,1.17673,1.19399
D8,-167.013,-46.302,1,5.9495,10,2.15609,1.73517,1.64279
D8,-161.901,-44.064,1,5.94013,15,2.11749,1.26242,1.1335
D8,-163.217,-36.591,1,6.09759,19,1.65817,1.59879,1.2927
D8,-158.128,-42.686,1,5.97715,8,2.01166,1.27741,1.28887
D8,-155.389,-43.974,1,6.1112,12,3.48198,1.37814,1.11098
D8,-160.255,-38.724,1,6.00424,6,1.45475,0.936661,0.976298
D8,-165.757,-39.803,1,6.05749,6,2.17718,1.28215,1.28103
D8,-157.735,-35.663,1,6.05399,7,1.24553,0.932218,0.922944
D8,-154.719,-42.445,1,6.00574,13,3.76152,2.68543,2.69357
D8,-166.270,-41.765,1,6.09215,9,2.06433,1.72314,1.64991
D8,-157.992,-43.369,1,6.04626,8,1.9676,1.40351,1.16894
D8,-164.838,-39.295,1,6.07288,7,1.54452,1.37224,1.06815
D8,-159.709,-46.421,1,6.12193,14,1.75513,0.80775,0.763662
D8,-160.229,-46.610,1,5.95052,14,3.09192,1.40703,1.38238
D8,-160.761,-36.883,1,6.01462,7,1.92156,1.91678,1.7496
D8,-163.380,-48.217,1,6.11079,19,1.75453,1.03264,1.03346
D8,-160.303,-31.993,1,6.04119,6,2.0028,1.39798,1.36978
D8,-162.730,-36.434,1,5.95972,13,1.75088,1.53261,1.39152
D8,-163.993,-33.644,1,6.12015,13,3.74867,3.02137,3.02858
D8,-159.454,-35.093,1,5.96181,7,2.21397,1.33347,1.30423
D8,-162.090,-50.748,1,6.1472,17,1.92983,0.736772,0.744126
D8,-156.599,-37.649,2,6.05702,13,2.68163,1.77962,1.57142
D8,-162.805,-45.151,1,6.01418,12,1.5669,1.72339,1.70474
D8,-166.146,-42.208,1,5.99085,13,2.35894,2.06136,2.08908
D8,-164.434,-42.555,1,6.11651,15,3.20015,1.05234,1.01646
D8,-164.544,-40.676,1,6.16531,19,1.63881,1.28385,1.23703
D8,-159.640,-0.084,1,5.98339,14,2.22732,1.4411,1.16707
D8,-167.273,-40.054,1,6.33191,27,2.20888,1.66835,1.5056
D8,-162.895,-40.446,1,5.95709,6,1.62336,1.02989,1.03551
D8,-160.035,-42.628,1,5.95369,12,1.52337,1.09234,1.13846
D8,-156.444,-38.482,1,6.17815,5,1.36266,1.04879,1.07266
D8,-162.173,-38.403,1,5.92956,8,2.94704,2.68184,2.61364
D8,-154.457,-43.728,1,5.8731,22,2.84064,1.38001,1.38698
D8,-160.186,-43.532,2,6.12432,13,2.0821,1.5725,1.4746
D8,-156.163,-34.513,1,6.05944,7,3.14589,2.58803,2.52957
D8,-162.848,-47.551,1,6.04968,15,2.2181,0.955689,0.945243
D8,-164.610,-39.121,1,6.10966,6,1.98114,1.11647,1.07395
D8,-158.923,-46.848,1,6.14432,20,1.06177,0.811994,0.761711
D8,-159.398,-49.130,1,6.02795,8,1.63866,1.06087,1.10295
D8,-159.095,-30.238,1,6.02362,7,2.14951,1.6058,1.35402
D8,-164.988,-36.191,1,6.20811,12,1.8993,0.902402,0.872673
D8,-165.723,-43.678,1,5.93623,12,2.75522,1.53022,1.41602
D8,-162.223,-33.729,1,6.14105,8,1.4445,1.01583,1.02031
D8,-160.122,-39.516,1,6.11094,9,3.11517,2.66668,2.58653
D8,-163.305,-49.781,1,6.01744,12,2.00467,0.962593,0.983089
D8,-158.123,-39.775,1,6.14733,24,2.49678,2.01482,1.98952
D8,-161.696,-40.321,2,6.31311,8,2.25214,1.66062,1.73582
D8,-163.518,-35.320,1,5.89892,9,1.49347,1.05535,1.04158
D8,-165.855,-48.697,1,6.11296,17,2.18639,1.00696,0.977563
D8,-161.830,-33.410,1,6.05814,8,2.60781,2.04277,2.0302
D8,-166.832,5.688,1,5.97023,10,1.63325,1.69069,1.49841
D8,-163.671,-43.370,1,6.06378,10,1.92623,1.90549,1.92173
D8,-158.901,-46.450,1,6.0595,15,1.79946,1.01079,0.990893
D8,-164.210,-42.397,1,6.09673,13,1.83603,1.04685,1.01243
D8,-164.103,-49.808,1,6.31776,13,1.46191,0.87859,0.839344
D8,-159.505,-46.543,1,6.03135,19,2.55209,2.46682,2.46625
D8,-158.926,-35.926,1,6.04786,7,1.84363,1.25729,1.29711
D8,-154.250,-43.335,2,6.091,9,2.22972,1.3945,1.19429
D8,-165.897,-48.335,1,6.06453,18,1.7647,1.45465,1.30221
D8,-166.777,-38.582,1,6.35187,6,2.16032,1.85527,1.74124
D8,-159.618,1.081,1,6.20159,21,1.93898,0.900414,0.83922
D8,-161.294,-46.044,1,5.92869,11,1.4143,1.01268,0.999886
D8,-165.476,-47.935,1,5.91642,15,2.21887,1.47163,1.49837
D8,-165.485,-40.521,1,6.0853,6,2.74669,1.8693,1.66533
D8,-161.423,-36.025,1,6.01741,8,2.94735,2.49742,2.54132
D8,-166.015,-39.513,1,5.96263,11,1.41608,1.04918,1.01416
D8,-164.310,-44.875,1,6.20358,16,3.20256,1.24039,1.07907
D8,-163.198,-42.028,1,5.96733,13,1.74789,1.56286,1.4909
D8,-156.362,-40.475,1,6.20093,11,1.60724,1.08376,1.09527
D8,-164.610,-47.552,1,6.16328,9,2.28248,0.902908,0.895041
D8,-158.594,-35.807,1,5.9418,7,2.56067,1.74203,1.69493
D8,-162.795,-50.878,1,6.07133,13,1.78697,0.793237,0.77305
D8,-167.049,-42.959,1,5.98847,5,2.48354,1.76645,1.74237
D8,-165.204,-41.463,2,6.27574,13,1.90442,1.39253,1.22507
D8,-163.459,-45.795,1,6.07639,15,2.66992,0.760238,0.729261
D8,-159.831,-48.710,1,6.04033,14,1.35227,0.989718,0.984419
D8,-162.432,-33.530,1,6.00541,12,2.56735,2.13947,1.99904
D8,-161.405,-33.262,1,6.00165,8,1.80188,1.57722,1.36205
D8,-160.562,-41.169,2,6.07729,20,3.69487,2.33262,2.31638
D8,-163.480,-44.703,1,5.91743,15,1.7551,1.17034,1.20243
D8,-167.791,-37.520,1,5.94495,6,2.51434,2.32221,2.31515
D8,-160.683,-30.553,1,6.1142,6,2.60362,1.84545,1.79083
D8,-163.753,-40.043,1,6.01558,11,1.78917,1.3399,1.224
D8,-162.786,-44.071,1,5.92929,13,2.87376,1.82969,1.81763
D8,-163.097,-39.729,1,6.26418,15,1.65005,1.61357,1.52604
D8,-167.036,-45.775,1,5.82007,15,2.86162,2.56942,2.53627
D8,-167.761,-37.035,1,6.04645,12,3.50303,3.07121,3.06469
D8,-170.012,-44.612,1,6.17364,6,2.70992,1.73472,1.77984
D8,-162.228,-37.440,1,5.95045,8,2.49174,1.5391,1.56569
D8,-162.172,-48.154,1,5.98068,18,1.4999,0.986388,0.938372
D8,-160.741,-37.398,1,6.0549,15,2.57072,2.35749,2.37059
D8,-166.159,-49.712,1,6.17875,17,1.53758,0.770947,0.816799
D8,-162.993,-42.367,1,6.02544,7,1.80104,0.779696,0.774326
D8,-162.072,-44.796,2,6.17493,13,1.8508,1.23541,1.19971
D8,-168.491,-45.686,1,6.04711,14,2.93041,1.15186,1.15689
D8,-160.401,-45.647,1,6.01209,10,1.65714,1.05675,1.07764
D8,-166.388,-37.993,1,6.04366,8,2.51494,2.10114,1.67654
D8,-166.232,-46.460,1,5.99805,18,1.71625,0.869729,0.832953
D8,-159.995,-43.005,1,6.07157,9,2.54779,1.52474,1.53814
D8,-162.923,-36.601,1,5.99844,17,2.47827,1.38818,1.28682
D8,-160.438,-31.699,1,5.97072,7,2.06562,2.15827,1.57801
D8,-162.585,-50.870,1,6.04574,21,1.64538,0.876689,0.899791
D8,-159.643,-33.868,1,6.14487,10,3.12747,2.37114,2.32144
D8,-161.388,-45.954,1,6.07596,9,2.38925,1.60667,1.61856
D8,-163.357,-36.380,1,5.95749,7,2.23687,1.78554,1.6976
D8,-166.552,-43.511,1,5.90264,11,2.33431,1.04926,1.05086
D8,-158.510,-44.804,1,6.05718,13,2.48673,0.843045,0.775311
D8,-165.776,-38.153,1,6.03916,17,1.92398,1.47733,1.18257
D8,-157.691,-39.719,1,6.04627,11,2.37053,1.59694,1.54332
D8,-161.202,-43.514,1,5.96594,11,1.44118,0.987212,1.00339
D8,-158.471,-43.692,1,5.92791,18,2.6491,2.21889,2.22126
D8,-163.766,-46.913,1,6.17154,14,1.55544,0.972839,0.986187
