Worker size,Energy (FA),Energy (MZ),Time (FA),CPU time (FA),Time (MZ),RMSD (FA),RMSD (AA),RMSD (AAS)
D8,-285.381,-85.679,5,20.698,241,13.1089,11.4903,9.54514
D8,-256.616,-22.156,4,19.9937,189,21.396,21.111,16.2175
D8,-264.709,-63.076,4,20.7421,186,22.2214,21.4891,15.4969
D8,-269.543,-3.275,4,19.5671,300,19.9996,19.7224,14.0153
D8,-295.353,-88.828,4,20.7394,190,25.2696,24.9774,17.8666
D8,-244.932,-62.989,4,19.3872,343,17.8095,16.5291,11.4536
D8,-238.540,-31.026,4,20.2626,176,15.5113,16.1189,13.1139
D8,-277.266,34230.812,5,21.1248,117,16.9286,15.8237,11.7412
D8,-257.783,-56.608,4,19.4896,220,22.5399,19.5807,13.5254
D8,-268.656,-51.239,4,20.4829,143,25.6109,24.8308,16.6221
D8,-264.138,-73.535,4,20.2984,138,23.3281,22.3364,15.9775
D8,-287.188,1.483,5,20.3136,132,21.7563,17.0853,12.6985
D8,-271.521,-47.906,5,20.3203,125,23.9753,25.5452,18.512
D8,-247.571,-70.254,4,20.7073,166,20.5014,19.283,14.4732
D8,-266.732,643.747,5,19.7921,115,25.2749,24.6737,17.0539
D8,-255.640,5.042,5,20.7576,173,24.5038,23.835,17.52
D8,-258.994,-65.366,4,20.5449,207,25.1333,25.3341,15.8802
D8,-288.276,-35.760,5,19.8195,106,25.2945,24.7329,16.3655
D8,-273.274,-85.822,4,21.3059,164,15.6752,13.2809,10.1
D8,-258.352,-63.762,5,21.0161,184,16.5621,16.5087,12.6275
D8,-265.210,-73.496,4,19.6271,170,21.3745,22.4706,16.7721
D8,-255.460,-74.150,4,20.6902,144,19.833,20.6404,14.3232
D8,-276.184,-56.567,4,19.6105,170,21.4638,23.3261,16.3208
D8,-262.161,-50.042,4,21.2398,215,20.3363,20.4477,16.5165
D8,-281.197,4.948,4,20.9972,182,24.8304,23.9427,17.7367
D8,-255.329,-31.565,5,19.9842,214,20.9472,19.9553,14.9513
D8,-279.611,16.058,5,21.0183,144,24.5378,22.8267,16.2091
D8,-282.805,-70.977,4,20.5775,214,18.6697,17.8024,13.5717
D8,-231.829,-70.285,4,19.8889,210,20.7747,19.2737,14.1533
D8,-233.990,-28.424,5,20.8571,64,22.9059,22.772,16.8273
D8,-276.199,-45.546,5,20.7783,134,21.6,20.1219,15.3241
D8,-287.401,-38.995,4,20.2829,82,25.1308,24.597,18.6434
D8,-275.392,-73.970,4,21.4013,134,10.6336,11.2022,8.60265
D8,-254.446,-67.082,5,20.9465,102,23.6114,23.1592,16.8899
D8,-294.679,-75.663,5,19.7481,170,23.6623,24.3848,16.2706
D8,-285.281,-51.582,5,19.8105,83,16.3746,16.2493,11.885
D8,-275.509,-48.429,4,20.2133,126,23.0278,22.7841,15.0082
D8,-247.888,-20.738,5,19.421,124,28.307,27.771,19.7103
D8,-201.515,-71.969,4,20.3933,231,21.7476,20.416,15.2132
D8,-278.128,-87.910,4,19.7785,133,20.6052,19.6993,13.2583
D8,-264.373,-58.301,4,21.1923,117,21.7662,20.5173,13.9777
D8,-310.554,-44.015,4,20.5217,129,18.3717,20.4461,13.7516
D8,-243.174,-43.543,4,19.8191,193,25.6337,23.8678,17.7971
D8,-285.826,-95.594,4,21.1167,142,14.6615,12.7385,9.70279
D8,-275.681,-82.679,5,21.2883,274,21.2631,18.1066,14.7231
D8,-272.541,-73.032,5,20.1969,143,19.5183,18.8204,12.8259
D8,-268.015,122.675,5,20.5373,198,26.3559,24.1037,17.7095
D8,-273.016,30.513,4,20.3724,150,20.2376,21.3491,16.4898
D8,-283.177,-35.507,4,19.499,184,23.1728,22.5421,16.4166
D8,-247.337,-76.677,5,20.8156,190,16.0043,15.907,12.9509
D8,-275.931,76.800,4,20.4916,368,21.112,24.1778,17.2578
D8,-264.067,-72.810,5,21.7118,374,17.6878,16.2243,11.4989
D8,-289.033,-63.767,4,20.917,193,22.6994,20.2821,14.6252
D8,-251.749,-57.604,4,19.4451,232,17.2546,18.1489,13.6803
D8,-288.341,-102.358,4,19.3642,161,24.2666,22.656,16.0492
D8,-263.552,-76.238,4,19.3935,158,21.1872,19.3933,15.4223
D8,-274.355,-47.826,4,20.6555,83,20.9591,20.8364,16.7481
D8,-237.804,-57.063,4,20.8166,192,19.1528,20.4768,15.9959
D8,-270.023,-81.954,5,19.834,134,17.4756,17.4549,12.6416
D8,-267.043,-49.166,4,20.2158,151,21.4575,21.8573,14.9747
D8,-203.909,-52.240,5,21.2839,124,15.0949,12.8258,10.3347
D8,-291.315,-81.102,5,20.1533,148,23.3916,21.1103,15.8418
D8,-231.656,-0.258,4,21.1683,180,23.3706,21.4002,14.3674
D8,-271.464,-73.704,5,21.8633,188,23.428,21.9009,16.7847
D8,-291.447,68058.328,4,20.3845,30,20.3846,20.4112,15.1757
D8,-282.098,-44.220,5,20.7693,66,19.6699,19.3857,13.7166
D8,-279.515,-66.185,4,21.2122,147,18.1496,19.1668,14.3852
D8,-245.139,-16.667,5,20.2316,207,20.3731,15.1538,12.2556
D8,-251.879,-41.490,5,20.7259,73,20.9421,20.6677,15.7401
D8,-266.323,-76.239,5,20.9215,218,24.5913,24.4748,17.2986
D8,-265.287,-39.104,4,19.9047,211,20.337,20.2276,15.1344
D8,-274.214,-58.766,5,20.6942,218,19.4584,18.2994,13.3271
D8,-327.867,-95.922,4,21.2123,147,15.4239,14.6918,11.8593
D8,-273.305,-31.334,5,19.5661,113,15.8611,15.7852,13.7228
D8,-273.629,-63.016,4,20.5617,184,21.3728,22.0085,17.2006
D8,-246.721,-47.488,5,21.4634,83,16.3094,16.2922,11.5893
D8,-271.618,-14.061,4,19.8065,96,22.0297,23.0078,17.268
D8,-269.913,-61.268,5,20.175,169,17.9304,16.7315,12.1771
D8,-259.223,-91.465,5,20.9788,147,12.1079,11.4521,9.64253
D8,-250.846,-24.644,4,19.8864,273,25.2673,24.4619,17.8185
D8,-280.860,-59.543,5,20.3453,90,18.8654,18.6503,13.9224
D8,-248.192,-68.212,4,20.6013,160,25.4849,25.7283,17.3998
D8,-270.000,-63.982,5,20.78,192,13.8964,15.0802,11.9027
D8,-256.294,-49.165,5,20.857,84,21.6192,21.7654,16.9298
D8,-221.245,-68.257,4,19.5788,150,22.3068,23.7847,15.5561
D8,-280.394,-39.155,4,21.0214,185,25.3473,21.4439,15.1971
D8,-272.526,-95.456,4,20.3737,160,23.83,22.303,14.7248
D8,-267.483,-33.801,4,19.637,98,24.802,24.5237,16.4742
D8,-270.505,-67.028,4,21.0331,184,15.8417,17.5686,12.382
D8,-276.960,8.801,5,20.7394,162,21.1704,21.1129,15.9089
D8,-289.477,-5.794,5,20.7123,176,22.993,22.5514,16.1859
D8,-248.687,-70.246,5,20.8856,210,24.9305,22.5776,16.9975
D8,-248.297,-4.480,5,21.5487,215,20.8082,19.5405,15.1456
D8,-242.484,-37.067,4,20.0306,72,22.6412,22.4239,15.1903
D8,-279.997,-80.782,5,21.3424,243,15.3608,16.5769,13.2235
D8,-293.947,-62.485,5,21.5147,110,19.1118,16.2798,13.2389
D8,-252.788,-53.413,5,19.6173,134,16.139,18.9793,12.2018
D8,-294.980,-68.004,5,20.6394,102,26.2434,25.9963,19.4435
D8,-239.680,-63.337,5,20.8492,314,22.6818,24.3404,16.2646
D8,-282.335,-80.578,5,19.8686,182,24.2635,23.1026,15.5462
D8,-297.936,-66.272,5,20.7228,184,23.2089,23.6813,16.6787
D8,-302.545,-77.358,5,20.8208,86,25.7571,25.2253,19.0886
D8,-276.201,-67.577,5,19.5224,92,21.6754,22.6308,15.6694
D8,-301.844,-65.589,4,20.6688,84,21.7232,21.6387,14.9111
D8,-263.045,-46.593,5,20.7306,206,19.2741,16.8568,12.8973
D8,-263.342,-54.248,5,20.1776,142,13.9382,13.7959,10.8557
D8,-244.013,-37.783,5,20.8309,169,14.1936,13.4793,10.5385
D8,-268.814,-70.244,4,21.1366,174,21.8601,20.0267,14.0959
D8,-266.574,-76.314,5,19.9476,138,24.1353,22.3275,15.6741
D8,-259.192,-47.262,4,20.2122,100,28.2054,28.0701,19.4743
D8,-272.371,-14.021,5,20.5235,171,25.446,24.1342,16.2908
D8,-272.584,-63.762,4,20.3352,133,21.4815,21.1907,15.6899
D8,-245.869,-37.547,4,20.4045,219,24.4043,20.5062,15.3022
D8,-306.277,-69.526,5,21.7213,149,16.6369,17.1397,12.9162
D8,-271.067,-62.306,4,21.4205,191,20.602,17.5058,14.0213
D8,-232.883,-52.674,5,20.2342,130,21.0021,17.8727,12.7662
D8,-255.239,-81.372,4,20.2822,275,24.4858,24.6297,18.1408
D8,-260.367,-84.658,5,19.6453,183,24.154,26.6272,19.9802
D8,-243.929,-12.523,5,21.3591,101,19.7051,19.5569,14.6724
D8,-243.600,-45.938,5,21.2675,136,12.4223,12.1433,9.56886
D8,-261.487,-68.587,4,19.6941,158,19.349,17.0946,13.1674
D8,-276.192,-72.347,5,20.8511,180,24.8939,23.8549,15.5186
D8,-254.737,-32.591,5,20.8632,170,24.4173,23.1892,15.6962
D8,-273.554,-66.435,4,20.252,224,15.2104,12.6477,10.6042
D8,-251.947,-65.620,4,20.9362,190,25.1531,24.0253,18.2114
D8,-255.561,-41.461,4,19.9911,129,23.6917,23.4461,18.8864
D8,-250.916,-13.779,5,20.6327,170,23.0574,22.3266,16.4145
D8,-238.235,-69.455,4,20.254,202,12.7963,10.4886,8.05099
D8,-268.220,-55.095,5,21.6845,72,21.3791,21.3811,16.396
D8,-267.439,-45.343,5,20.4167,133,24.1966,24.1352,17.5247
D8,-251.515,-78.381,4,20.4466,233,20.9506,20.3974,15.3144
D8,-251.635,-60.513,5,21.6224,143,22.4093,21.6995,14.6018
D8,-304.655,-78.435,4,21.0516,134,20.7647,20.4239,15.3554
D8,-243.605,-79.250,4,19.8801,125,25.1714,25.1737,17.2362
D8,-286.479,-98.323,6,23.2725,237,13.3457,12.8349,10.7602
D8,-298.689,-79.664,4,20.6302,126,28.2083,27.9238,20.0599
D8,-227.972,-39.050,4,20.1157,121,24.4455,24.4875,16.9681
D8,-247.014,-65.967,5,21.0164,173,22.3414,20.5098,14.9853
D8,-300.668,27688.482,5,21.0166,63,24.4853,24.1268,17.6663
D8,-257.496,-81.937,5,20.2459,199,23.4231,22.3565,16.339
D8,-237.240,-58.618,5,22.167,163,14.7533,14.8017,10.7162
D8,-270.760,-34.637,4,20.8134,145,24.9361,24.0768,17.1256
D8,-284.220,-81.842,4,19.9789,116,24.4501,24.3423,16.6302
D8,-266.168,-43.682,4,21.3193,147,17.1628,16.5091,12.0513
D8,-280.653,-76.645,5,20.8011,141,19.7895,20.1083,13.4262
D8,-261.420,-76.335,4,19.4556,171,15.9783,18.4522,14.6424
D8,-287.434,-72.840,5,21.6113,107,17.1956,17.129,11.8728
D8,-285.953,-77.763,5,20.6024,181,23.9367,21.647,16.0607
D8,-246.835,-58.877,4,20.6331,117,22.5822,23.0542,16.6467
D8,-261.869,-50.844,4,20.7117,67,19.7041,19.5814,13.2013
D8,-253.081,-68.641,4,20.488,184,21.8558,22.9456,16.0921
D8,-309.657,-94.513,4,19.9251,114,22.3361,20.6393,14.8985
D8,-279.178,-48.609,5,22.1112,200,20.5111,19.1016,12.707
D8,-280.410,-71.325,4,20.1269,95,24.2967,23.2205,16.7006
D8,-270.043,-64.917,5,19.7008,140,23.6452,22.5559,17.8634
D8,-264.702,-23.055,4,20.8086,134,21.7627,14.9877,11.3813
D8,-241.158,-51.052,5,20.4666,123,22.6027,22.2295,15.8018
D8,-275.343,-64.188,4,20.0562,105,27.5561,27.2335,22.1394
D8,-256.807,-79.189,5,20.9312,189,18.6902,17.8113,13.4722
D8,-276.511,-21.104,4,21.066,101,19.417,19.1309,14.5952
D8,-287.562,-89.111,4,20.0543,191,24.485,23.9425,18.3664
D8,-261.169,-70.944,4,21.3478,158,21.83,21.0598,15.423
D8,-235.451,-9.061,5,21.0265,257,22.2211,18.9513,13.1465
D8,-231.344,6.323,5,20.9487,187,20.975,22.5057,15.471
D8,-241.196,-46.267,5,21.0449,212,16.2541,14.5616,11.5431
D8,-247.310,-34.599,4,20.4867,132,13.5859,13.8073,10.8766
D8,-259.122,-50.669,5,21.34,95,13.4811,13.6086,8.74709
D8,-248.728,-44.133,4,20.286,165,17.4156,13.7923,10.4651
D8,-276.784,-91.223,4,20.4498,181,25.7595,23.3852,17.7637
D8,-274.866,-60.574,4,21.0136,159,24.9333,20.5274,14.5025
D8,-257.973,-76.217,5,20.5696,171,21.1695,16.1857,12.9585
D8,-268.288,-46.315,4,20.0123,127,20.9988,21.0824,15.1592
D8,-255.071,-61.788,5,21.1528,153,18.9577,18.3275,13.203
D8,-267.791,-81.303,5,20.919,149,23.2893,22.4455,15.1235
D8,-229.159,-3.774,5,20.5073,256,15.8896,15.0758,10.6788
D8,-254.737,-68.408,4,20.8894,237,24.0486,23.7602,17.0601
D8,-284.659,-61.562,5,20.3145,81,23.7242,23.5825,17.1457
D8,-271.503,-68.157,4,18.9879,231,22.5933,22.9497,16.0658
D8,-261.690,-58.286,5,21.2677,154,25.3858,23.5754,17.6535
D8,-247.018,714418.062,4,20.1417,51,24.1699,23.4306,15.8286
D8,-271.944,-67.057,4,20.1328,130,21.9213,21.7582,16.3011
D8,-254.201,-61.284,4,21.9479,214,19.2383,18.0899,14.9539
D8,-266.653,-43.624,4,20.5873,101,23.3688,23.1442,18.1205
D8,-249.094,-55.625,4,19.7464,225,19.4174,19.6226,14.4996
D8,-240.015,-40.614,5,20.3262,123,24.6328,23.656,15.7769
D8,-289.435,99.913,4,20.6104,101,23.3669,22.985,16.0689
D8,-236.609,-51.053,4,20.3975,136,23.9013,22.5148,16.7196
D8,-237.970,-27.034,5,21.5942,87,21.3043,21.0188,15.4332
D8,-246.110,-55.002,4,20.2551,203,25.8144,23.8891,17.742
D8,-284.920,-54.317,5,20.9766,142,23.4887,21.5589,15.7754
D8,-280.794,-73.561,5,20.5611,178,23.8144,25.6875,18.2351
D8,-269.995,-34.440,5,20.5431,98,15.0921,14.4023,11.6605
D8,-271.449,-30.108,5,21.3701,197,13.2286,13.5409,9.15919
D8,-249.295,-4.378,4,20.5178,128,21.7027,21.9906,14.0741
D8,-279.151,-58.979,5,19.9813,149,19.4942,20.2171,14.6538
D8,-269.358,-60.541,4,20.6783,323,23.0243,22.2231,16.279
D8,-271.910,-3.994,5,21.0421,128,22.3213,20.3962,13.4689
D8,-255.064,-60.402,4,20.5956,208,14.211,15.2246,11.7283
D8,-268.989,-33.299,4,20.2228,129,23.9546,23.941,20.801
D8,-263.922,3355.427,5,20.5992,124,20.0117,19.7619,13.8968
D8,-249.275,-66.450,5,21.5405,165,15.2924,15.2008,10.4114
D8,-273.310,221.970,5,19.7386,138,23.4672,19.6144,14.8153
D8,-245.891,-21.291,5,21.7164,150,19.6917,20.7434,14.7441
D8,-281.475,-77.456,4,20.0424,322,20.7077,20.8656,14.0126
D8,-281.350,-77.314,5,21.1763,180,16.1444,14.4358,11.0919
D8,-290.267,-55.370,5,20.7821,137,23.863,24.1831,17.8663
D8,-282.274,-48.232,5,19.3067,117,19.398,20.7517,16.7142
D8,-266.749,-62.408,4,20.4773,173,25.155,24.5445,17.5128
D8,-277.562,-39.375,4,20.2255,315,13.2711,15.5869,11.778
D8,-243.976,-53.763,5,21.1046,133,18.4989,19.8579,16.6543
D8,-228.128,27.459,4,20.5477,191,15.744,17.8138,13.7518
D8,-281.423,-87.129,4,20.2169,199,19.8746,18.4942,13.8281
D8,-252.152,-37.621,4,19.7692,266,23.95,21.9077,16.5513
D8,-217.746,-34.022,4,20.1482,171,23.0858,19.7906,15.1545
D8,-254.355,-65.499,5,20.9714,125,18.8032,18.3499,13.1511
D8,-276.737,-57.886,4,19.8289,171,24.5231,22.1404,15.7015
D8,-245.251,-45.506,4,19.9873,255,17.9567,18.5544,14.1368
D8,-221.330,-34.610,4,20.6484,129,15.8791,15.6016,11.9651
D8,-280.702,3.050,4,20.0679,102,20.5058,20.4201,13.9323
D8,-280.533,-83.411,5,20.3604,169,20.4292,21.0136,14.7841
D8,-301.586,-81.791,5,20.8129,158,21.1462,21.6508,15.1358
D8,-261.223,-56.642,4,20.7065,179,12.8368,16.3122,11.2192
D8,-283.377,-27.984,5,20.2991,194,23.3069,22.2758,15.8145
D8,-242.609,-31.483,4,20.8852,76,13.6305,13.3828,11.2208
D8,-262.101,-60.981,5,20.8038,283,24.6188,25.5158,19.8811
D8,-280.948,-82.121,5,19.3802,149,22.1976,23.4369,16.8863
D8,-249.675,-75.149,5,20.275,185,26.472,23.2247,18.5167
D8,-294.293,-80.289,5,20.5919,133,24.9303,21.742,15.8343
D8,-253.248,-64.769,5,19.4886,266,24.5118,23.4738,17.2231
D8,-290.556,-49.992,5,21.4043,195,14.8848,13.6596,11.2079
D8,-243.169,-32.847,4,20.8152,171,18.0185,13.2539,10.768
D8,-243.829,-33.270,4,20.009,143,20.4938,16.5551,12.5458
D8,-244.680,-27.247,5,20.1358,157,26.761,25.9048,16.4407
D8,-243.994,-49.243,4,18.9823,69,25.879,25.3279,17.1803
D8,-248.215,-69.071,4,20.9426,121,15.9099,16.3164,12.2756
D8,-274.367,-59.017,4,20.5263,115,21.3808,19.894,14.9443
D8,-277.055,-69.998,5,20.0906,198,18.4631,18.8336,13.5332
D8,-260.665,-81.284,4,20.6254,180,21.9039,22.2897,17.1848
D8,-288.957,-43.728,4,20.8809,199,23.058,24.7602,16.9114
D8,-279.954,-82.742,5,19.9843,163,23.2573,22.2604,14.9696
D8,-283.836,-61.924,4,20.3043,169,20.4489,19.6807,15.389
D8,-244.929,8.626,5,21.278,113,28.1257,27.6577,19.2563
D8,-277.842,-58.925,4,20.5533,199,15.9501,12.2568,9.48262
D8,-235.593,-63.360,5,20.557,248,21.4772,19.0948,14.7467
D8,-266.193,-37.496,5,20.7889,104,24.961,25.1192,17.7713
D8,-244.439,-50.000,4,19.2476,185,25.1508,25.2254,19.543
D8,-262.790,-10.224,5,20.1001,173,18.2729,17.8385,13.4241
D8,-305.406,-84.322,4,20.748,254,23.7136,21.8591,14.635
D8,-257.213,-54.603,5,21.2673,180,19.6372,19.9374,11.2493
D8,-268.149,-64.790,4,21.5597,124,25.5122,24.9528,17.5684
D8,-286.111,-56.440,4,20.312,242,16.6124,16.3293,10.4454
D8,-248.798,-74.243,5,20.58,159,22.7531,19.8861,13.9502
D8,-275.219,-24.845,5,19.777,118,23.4673,22.8439,16.7936
D8,-292.724,-72.225,4,20.6746,134,24.3855,23.7617,16.065
D8,-261.859,-33.817,4,21.4691,177,20.1348,18.7933,14.5462
D8,-283.835,-53.059,4,19.6489,122,22.5072,22.4492,15.1931
D8,-255.364,-51.983,5,21.2534,151,22.8312,22.7103,16.4575
D8,-251.475,-30.189,5,19.853,174,19.4461,15.7879,13.4316
D8,-263.440,-84.658,5,20.187,285,20.9744,18.2117,13.643
D8,-254.678,-38.550,4,20.4398,139,16.537,13.215,10.3243
D8,-270.522,-71.551,4,19.5679,135,18.2499,17.0594,13.7558
D8,-237.723,-54.085,4,20.627,133,20.6453,19.6338,13.7748
D8,-277.965,-98.267,5,20.8066,163,19.4412,17.3686,13.155
D8,-280.392,172959.828,4,19.1827,83,24.1589,24.3502,16.2709
D8,-286.327,-75.081,5,20.3741,153,20.5202,19.5316,14.8608
D8,-287.185,-64.180,5,20.8438,139,20.5509,19.5028,14.3929
D8,-289.022,-69.554,4,19.7765,256,25.3066,23.2225,16.9023
D8,-280.036,-75.835,4,21.3435,118,21.2738,21.6027,14.9449
D8,-270.137,-61.766,5,20.5697,182,20.2317,17.4084,13.7993
D8,-252.806,-62.514,4,19.3455,199,20.5496,17.1832,15.9988
D8,-262.241,-38.510,4,20.3173,162,25.0669,23.0079,17.1846
D8,-214.337,-42.243,5,20.4316,154,15.1973,12.8937,11.3053
D8,-276.607,-96.673,4,19.6497,213,22.0036,20.1856,14.2267
D8,-274.745,-78.923,4,20.622,200,23.6068,22.2133,15.9768
D8,-262.109,-58.030,4,20.7156,161,19.6953,16.6576,13.2474
D8,-299.283,-90.857,5,20.9905,170,21.9011,22.0795,17.6932
D8,-285.183,3.694,5,19.9746,130,23.1869,22.9673,15.6362
D8,-288.941,-48.718,5,20.4916,156,20.523,18.9102,14.5301
D8,-284.758,-63.329,5,20.0588,80,22.7088,22.5787,14.8876
D8,-232.731,-24.009,4,21.0502,128,22.6627,22.6421,15.7128
D8,-277.410,-32.544,4,20.4259,104,18.6536,18.4415,13.494
D8,-254.410,-66.130,5,20.3837,175,19.8632,19.2154,13.3759
D8,-277.840,-72.366,4,19.8772,130,23.6532,23.7984,17.311
D8,-287.593,-58.128,4,19.9998,308,21.4984,21.2058,14.0348
D8,-293.721,-67.526,4,19.3177,63,23.648,23.3159,16.1503
D8,-258.176,-73.474,5,20.8969,112,22.6066,25.0069,16.1613
D8,-273.427,-55.767,5,20.1487,115,16.5077,16.4673,14.2426
D8,-235.552,66.534,4,19.7388,272,24.1139,22.2681,16.8754
D8,-271.990,-45.871,4,19.9182,64,23.8881,23.5803,16.7321
D8,-276.618,-31.894,4,19.6769,121,25.0219,20.9522,16.5198
D8,-280.365,122.079,5,20.6212,128,20.4732,20.398,14.2869
D8,-213.306,-37.590,4,20.2642,226,14.109,14.079,9.48009
D8,-277.869,-70.708,4,20.1491,175,22.4557,23.7824,17.4364
D8,-269.657,-64.713,5,20.3523,108,21.2928,21.1538,15.0284
D8,-244.508,-76.389,4,20.4223,344,28.5565,24.1714,18.9136
D8,-275.334,-107.041,5,20.4159,196,15.6763,13.6744,9.85652
D8,-249.258,-25.789,5,21.0548,117,12.7717,11.4684,8.8479
D8,-254.962,-78.142,4,21.0185,172,24.7531,24.1901,16.184
D8,-287.841,-74.899,5,21.2226,149,24.7338,24.0968,18.5481
D8,-233.917,-77.928,5,20.9689,157,14.0966,12.3692,10.4543
D8,-288.357,-65.101,4,20.221,78,20.2653,19.9483,13.6562
D8,-233.388,-74.459,4,19.9103,148,21.5534,22.0169,15.7942
D8,-244.202,-58.300,4,19.9459,158,15.4573,15.4207,12.6078
D8,-274.347,-43.228,4,20.1433,86,21.4082,21.2137,16.018
D8,-285.032,-56.006,4,19.8858,161,23.9834,23.373,17.2235
D8,-277.406,-75.661,4,20.1143,143,22.6205,20.8429,14.886
D8,-260.884,-68.145,4,20.1373,148,20.3175,21.4752,14.9165
D8,-258.294,36.060,5,20.0352,175,23.546,23.0748,15.2383
D8,-235.278,-59.964,5,20.1176,297,19.4378,18.8325,13.6407
D8,-274.826,100.204,5,20.6198,127,16.3508,16.2546,11.2914
D8,-287.807,-58.934,4,20.5425,187,21.7652,22.513,16.8684
D8,-278.783,-75.313,5,19.0312,129,26.2548,24.6656,18.7876
D8,-268.594,-52.807,5,21.5819,85,20.9705,20.885,15.3792
D8,-283.545,-76.035,4,19.4027,183,22.4866,20.8469,13.8825
D8,-279.496,-54.588,5,20.4951,165,21.5905,20.1579,14.4538
D8,-267.637,-59.843,5,20.1012,159,18.7501,17.6227,13.5626
D8,-298.421,-80.275,4,20.2522,143,23.9724,22.8965,17.2256
D8,-279.668,-71.467,4,19.6491,133,15.4252,14.0284,10.4718
D8,-272.219,-44.656,4,20.6993,210,19.2119,16.1217,11.5551
D8,-276.280,-73.169,4,19.2954,121,23.3333,23.7336,17.887
D8,-281.599,-93.044,5,20.8629,316,18.8098,14.563,11.9116
D8,-275.775,-58.508,5,20.4023,139,23.6853,18.9052,13.9482
D8,-265.543,-51.126,4,18.8386,193,21.7461,19.9451,14.4951
D8,-248.508,-81.889,4,21.4207,221,21.3896,20.8281,16.9092
D8,-263.618,-50.958,5,20.3698,241,17.4923,16.6758,11.7359
D8,-296.063,-94.514,5,19.8756,200,23.4681,20.7428,15.3341
D8,-228.041,-61.310,5,21.737,133,13.0253,11.0789,8.47786
D8,-294.027,-80.592,5,20.2595,240,17.4548,17.2958,12.9873
D8,-238.198,-52.137,4,19.073,150,20.4229,23.2472,15.6439
D8,-231.628,-46.736,5,21.2498,153,24.6854,24.117,16.4691
D8,-293.281,-60.688,4,20.8056,124,16.8104,17.7587,11.5401
D8,-225.514,-41.102,4,19.3526,70,19.0671,18.9218,14.0827
D8,-304.834,51.190,5,20.3847,127,24.6503,23.2649,17.3942
D8,-279.143,-17.901,5,21.0757,172,23.2663,22.9797,16.7584
D8,-236.210,-73.632,4,19.4211,180,17.7933,14.9388,11.6479
D8,-279.726,-67.500,4,21.2862,116,18.1418,17.6809,12.7534
D8,-248.856,-62.674,4,20.5444,174,22.8807,17.8438,14.1645
D8,-279.844,-55.822,5,19.4688,105,22.7477,22.5446,15.3925
D8,-262.062,-35.742,4,20.8371,201,14.3126,14.5843,9.81738
D8,-290.101,-55.002,4,18.7079,117,22.0989,21.9827,15.625
D8,-240.351,-43.269,5,21.124,189,19.6611,18.9571,14.0702
D8,-277.032,9.988,4,20.6804,270,18.6458,16.832,12.1175
D8,-267.981,-27.789,4,19.1097,273,22.3989,21.7973,15.2865
D8,-255.678,42.619,4,20.7552,244,16.8388,15.0916,10.9328
D8,-279.680,-70.347,4,21.0335,118,17.5739,17.4569,13.5767
D8,-256.871,-74.479,4,19.4261,237,21.1906,20.6766,13.9904
D8,-262.965,44.572,5,21.1509,138,24.6869,24.3171,18.1675
D8,-244.108,-56.857,4,18.7843,131,20.8426,21.4672,17.7056
D8,-260.426,579515.500,4,20.1887,52,20.7068,20.9315,15.1589
D8,-279.735,-69.433,4,20.963,198,23.3663,21.1913,17.4404
D8,-272.247,-58.303,5,20.5526,155,23.7095,21.7032,16.4165
D8,-261.874,11.971,5,19.6726,234,14.8285,16.2513,14.0012
D8,-263.362,-79.105,4,20.9378,215,16.2208,12.6782,10.0299
D8,-243.575,-35.319,5,20.6869,270,22.8531,22.0321,18.2531
D8,-228.767,-36.859,4,19.3965,144,16.6915,16.8627,13.5935
D8,-256.653,-45.222,4,20.1643,131,22.122,21.9762,15.6852
D8,-282.060,-47.822,5,21.2349,106,18.103,16.1728,14.7261
D8,-288.739,-74.878,4,19.072,191,24.875,25.5729,18.9621
D8,-270.585,-46.926,4,21.3441,119,13.6931,13.4373,10.6086
D8,-277.494,-69.017,4,20.8782,172,21.1142,19.8674,14.2536
D8,-260.353,-50.676,4,19.832,157,17.6139,18.1881,13.8476
D8,-270.448,-25.449,4,20.8717,223,14.4485,15.6575,13.2993
D8,-270.995,11.095,5,21.4424,154,22.7508,22.7236,16.4605
D8,-271.727,-55.606,5,19.7809,155,13.9377,15.1894,12.3122
D8,-277.049,-16.817,4,20.4769,119,24.2784,23.7801,16.9048
D8,-293.803,-38.777,4,20.8982,131,16.8232,15.9111,13.1784
D8,-283.193,-49.392,4,18.9403,157,26.7677,23.7227,17.2809
D8,-277.917,-37.808,5,20.4381,181,20.9136,18.4541,12.8497
D8,-302.910,-77.859,4,19.6688,142,21.4283,20.304,14.832
D8,-287.655,-58.291,4,21.4225,128,11.2538,8.37071,6.50269
D8,-273.677,-76.565,5,20.52,163,20.1745,18.4642,12.5257
D8,-253.787,167194.234,4,19.9126,134,15.6636,13.9993,11.4144
D8,-270.474,-68.011,4,20.0594,352,27.3985,23.1384,17.0769
D8,-242.309,-60.089,5,20.7225,131,19.4022,16.9844,13.5219
D8,-260.387,-60.083,4,19.2253,177,17.5541,14.9517,11.4214
D8,-278.333,-34.055,5,21.169,204,19.9903,21.7663,15.3332
D8,-244.720,-65.483,4,20.6865,315,17.5865,19.9428,12.9754
D8,-292.599,-59.611,4,18.9273,109,26.4135,26.1375,19.5867
D8,-251.253,-25.287,4,19.2636,176,22.9922,21.8422,14.4036
D8,-254.403,-44.008,4,21.1278,84,21.4482,21.242,14.555
D8,-274.234,-73.211,5,20.618,218,24.1913,18.279,13.9528
