Worker size,Energy (FA),Energy (MZ),Time (FA),CPU time (FA),Time (MZ),RMSD (FA),RMSD (AA),RMSD (AAS)
D8,-212.629,-59.000,2,8.17825,38,5.54074,5.11598,3.98713
D8,-217.981,-52.941,1,8.53682,42,10.9004,8.98559,8.22837
D8,-194.193,-43.052,1,8.09574,29,8.06214,7.97893,8.12743
D8,-201.899,-67.669,2,8.20276,38,5.55678,5.10235,5.18044
D8,-232.663,-78.600,2,8.08197,31,5.00024,4.62868,4.20709
E12,-242.159,-71.149,2,12.6232,75,6.32134,5.543,5.38784
E12,-203.814,-0.668,2,12.4669,43,6.58387,5.62424,4.081
E12,-227.946,-41.506,2,13.5668,45,5.67872,5.41593,4.30639
E12,-222.042,39.317,2,12.5521,37,5.49458,4.3976,4.06054
E12,-232.599,-72.372,2,12.382,56,8.17243,7.93386,7.94365
E12,-190.652,-50.896,2,13.2449,39,7.60853,4.40104,3.99085
E12,-231.777,-85.434,2,13.2468,55,4.50006,5.23675,5.29746
E12,-224.642,-35.596,2,12.5283,38,9.93057,10.0382,9.6501
E12,-218.365,-64.430,2,12.6357,44,8.36223,9.22885,9.10792
E12,-212.481,-60.004,2,13.0683,37,10.8418,10.0115,10.1722
E12,-228.634,-77.690,3,13.3981,50,6.19184,5.14826,4.61303
E12,-211.974,-51.704,1,12.3846,40,6.81898,5.67014,4.5804
E12,-235.121,-78.819,2,12.5435,43,5.7463,5.81921,5.67279
E12,-230.653,-51.286,2,13.2466,64,6.26252,6.57656,6.26038
E12,-212.354,-68.527,2,12.8523,32,11.0556,8.131,7.91226
E12,-219.059,-77.661,2,12.2458,80,8.26022,6.37446,6.07499
E12,-243.450,-80.709,2,12.6753,46,4.94024,5.21472,4.98711
E12,-230.042,-62.669,2,12.9503,27,10.0665,8.402,8.62808
E12,-227.025,-69.827,2,13.4344,21,5.51611,5.67313,5.43484
E12,-231.367,-55.483,2,12.3679,17,7.02584,6.56968,5.83157
E12,-235.928,-6.300,2,12.6287,46,5.69498,5.05082,4.52057
E12,-226.651,-66.926,2,13.1874,23,4.74389,4.38548,3.89639
E12,-236.981,-76.542,2,13.0241,40,5.468,5.76415,5.32912
E12,-234.427,-80.478,1,12.6009,59,5.47209,5.7757,5.79571
E12,-216.114,-40.016,2,12.652,44,6.74826,6.70825,6.29476
E12,-238.809,-77.938,2,13.1829,33,5.90315,5.24515,5.0858
E12,-226.095,-58.588,2,13.1854,36,6.27582,6.55501,5.6943
E12,-239.618,-83.271,2,12.7339,33,4.80832,4.92874,4.5097
E12,-207.998,-64.882,2,12.7873,55,11.7216,12.5133,11.8949
E12,-225.671,-71.675,2,12.9987,21,6.32018,5.68975,5.83143
E12,-242.363,-73.273,2,13.1831,42,5.8233,6.00406,5.6781
E12,-230.723,-60.640,2,12.7978,40,5.416,5.16724,4.42999
E12,-226.281,-52.653,2,12.9323,23,6.54929,6.16945,6.22046
E12,-233.170,-69.038,2,12.9732,23,5.74388,5.38663,4.94945
E12,-218.241,-62.983,1,12.5633,27,4.73643,5.36581,5.02319
E12,-227.204,-63.324,2,12.6042,24,8.12518,7.91042,7.28193
E12,-235.688,-76.176,2,13.1438,18,4.92529,4.68659,4.66489
E12,-212.707,-53.363,2,13.3928,51,6.26289,5.49218,4.09292
E12,-232.747,-76.909,2,12.7762,34,4.67167,4.83302,4.48442
E12,-209.032,-71.810,2,12.5127,45,9.84692,7.21067,7.28355
E12,-230.123,-78.648,2,13.3098,41,5.64474,5.03998,4.77447
E12,-211.325,-62.854,2,12.9777,28,7.4342,7.29563,7.22834
E12,-230.484,-65.517,2,12.4287,18,5.62555,5.64425,5.80149
E12,-226.559,-30.722,2,13.1919,54,8.12615,7.79003,7.6342
E12,-225.100,43.352,2,13.1632,22,5.74837,5.30576,5.01881
E12,-182.268,-55.049,2,12.5806,49,9.65992,6.55014,6.10103
E12,-232.231,-58.416,2,12.9159,34,10.8398,10.5083,9.64416
E12,-236.676,-69.684,2,12.34,19,6.56629,6.30695,5.98526
E12,-233.427,-74.286,1,12.4751,30,4.79617,4.65001,4.38882
E12,-225.311,-69.814,2,13.3325,52,9.52087,8.22541,8.59615
E12,-231.775,-75.982,2,12.4125,44,6.66109,6.36939,6.04784
E12,-224.885,-78.065,2,12.3947,31,5.17858,4.8313,4.49726
E12,-220.362,-69.158,2,13.0457,56,11.2458,9.92697,10.3749
E12,-220.432,-52.632,2,13.0833,62,8.58895,8.51971,8.52239
E12,-193.094,-31.168,2,12.5389,67,9.25146,8.42384,7.75062
E12,-216.538,-31.647,2,12.4326,28,5.97396,5.84435,5.74869
E12,-240.382,-79.992,2,13.4212,44,6.2829,5.98638,5.78504
E12,-247.739,-73.239,2,13.3477,34,5.13003,5.50917,5.28787
E12,-222.915,-34.326,2,12.607,43,5.80569,3.82199,3.87541
E12,-237.614,-37.709,2,12.4358,47,8.57398,6.48458,6.03327
E12,-209.598,-56.716,2,12.6766,32,4.26743,4.10868,3.58881
E12,-223.477,-71.541,1,12.6752,35,6.80171,8.06223,8.41302
E12,-240.422,-57.591,2,13.5913,70,4.75978,4.841,4.49692
E12,-227.980,-60.433,2,13.2,26,6.62275,6.0988,5.60307
E12,-232.546,-56.404,2,12.474,25,7.44332,7.62253,7.76368
E12,-222.260,-76.590,2,12.5185,36,8.40591,7.80085,8.20223
E12,-210.582,-81.034,2,13.08,54,7.75915,5.63403,5.34394
E12,-227.324,-58.379,2,13.4704,34,5.99168,4.72663,4.06595
E12,-225.269,-84.582,2,12.5027,59,5.52,4.85599,4.57654
E12,-231.719,-68.742,2,12.4675,42,7.13658,6.47152,6.54255
E12,-223.504,-65.984,2,13.3319,36,6.34705,6.19024,6.1623
E12,-224.721,-53.999,2,13.2002,20,6.13392,5.85516,4.62401
E12,-212.202,-38.850,2,12.2822,41,10.8034,10.5514,10.4739
E12,-236.089,-80.683,1,12.6545,61,8.17011,8.4892,8.25677
E12,-226.626,-84.082,2,13.1982,40,5.94944,5.29569,5.22979
E12,-235.338,-66.698,2,12.4419,41,7.05653,6.85145,6.66522
E12,-246.274,-69.602,2,12.8354,22,5.0051,4.72734,4.5495
E12,-240.682,-31.851,2,13.1885,35,6.25729,5.58052,5.49211
E12,-247.915,-79.511,2,12.5181,43,6.18139,7.56603,7.53159
E12,-218.231,-19.850,2,13.3925,54,5.43944,5.08489,4.80151
E12,-234.243,-70.519,2,13.1758,35,5.33437,5.23045,4.79788
E12,-219.603,-52.585,1,12.4045,51,8.98256,8.22025,6.83278
E12,-212.408,-51.447,2,12.3902,31,8.1029,7.89566,7.54434
E12,-238.490,36.988,2,13.5956,52,4.96132,4.80856,4.01038
E12,-248.302,-27.128,2,13.0071,31,5.1352,4.89929,4.71821
E12,-224.846,-58.292,2,12.6593,22,5.49483,5.38628,4.39062
E12,-220.592,-73.928,2,12.5211,43,5.6564,6.26023,6.00134
E12,-216.008,-67.912,2,13.7019,63,5.36469,4.60888,3.90791
E12,-219.730,-75.921,2,13.2942,34,6.69714,5.46201,5.25722
E12,-234.391,-40.751,2,12.4763,50,6.44261,4.98875,4.30203
E12,-232.326,-72.683,1,12.54,32,9.34458,9.77585,9.51287
E12,-212.357,-60.562,3,13.2891,22,6.36633,5.89966,5.78609
E12,-232.014,-61.008,2,13.422,32,6.68946,4.7809,4.31072
E12,-213.678,-37.554,2,12.7102,47,4.5573,5.11258,4.64485
E12,-228.555,-62.530,1,12.5444,32,5.35912,4.75485,4.52774
E12,-233.706,-71.824,2,13.4502,36,9.45543,8.25945,7.74395
E12,-232.402,-51.240,2,12.6083,21,5.50724,5.28826,4.4497
E12,-235.127,-26.450,2,12.5156,39,6.26132,6.33409,6.27231
E12,-222.657,-54.269,2,13.165,50,9.32757,7.07517,6.2229
E12,-230.553,-71.970,2,13.1538,32,5.66796,5.46195,5.31145
E12,-204.511,-59.811,2,12.7658,47,5.51372,5.03102,3.88733
E12,-240.070,-83.943,2,12.882,51,5.46803,4.57983,4.2261
E12,-221.728,-48.406,2,13.0512,43,6.37949,6.0194,5.25908
E12,-246.810,-43.024,2,12.3877,48,4.80828,4.584,4.07488
E12,-242.097,-82.935,2,13.118,35,5.90826,5.11184,4.98343
E12,-240.421,-32.722,2,13.5859,30,6.38111,5.42715,5.21703
E12,-232.730,-76.745,2,12.5609,56,6.31127,5.32751,5.05619
E12,-231.227,-75.995,2,13.4068,22,6.57767,6.13267,5.98316
E12,-256.232,-82.374,2,13.2521,74,5.12417,5.10102,4.72188
E12,-224.792,-57.939,2,12.385,22,9.90833,9.94312,10.1345
E12,-220.300,-75.869,2,12.7369,64,6.08105,4.76899,3.74937
E12,-228.012,-81.689,2,13.1824,37,5.66565,4.57257,4.26949
E12,-225.434,-60.691,2,13.1305,44,6.88965,5.64302,5.31863
E12,-231.339,-57.698,2,12.4721,47,7.9243,6.23199,4.71523
E12,-224.564,-65.949,2,12.4519,34,5.87828,4.96684,3.77899
E12,-223.895,-43.518,2,13.5623,41,7.16093,7.0451,7.1171
E12,-228.362,-46.303,2,13.4589,37,4.42688,4.38496,3.8136
E12,-237.179,-50.629,2,12.7612,15,5.5832,5.63682,5.44229
E12,-226.725,-76.194,2,12.7493,55,5.90073,5.19188,4.62383
E12,-229.969,-58.248,2,13.5396,51,6.01967,4.72079,3.70847
E12,-211.583,204.498,2,13.1136,70,8.0908,7.63867,6.45094
E12,-227.375,-58.897,2,12.6579,22,8.91153,8.89663,8.90213
E12,-218.111,-69.992,2,12.6265,46,5.9394,5.64338,5.6037
E12,-237.720,-73.488,1,12.6604,35,5.33433,4.93623,4.71046
E12,-200.904,-46.561,2,12.1849,22,5.89391,5.67961,5.14731
E12,-238.199,-59.854,2,13.1514,44,6.71927,5.12421,4.69914
E12,-227.349,-62.626,2,13.175,60,8.51348,7.52453,7.75381
E12,-242.614,-67.506,2,12.4449,50,11.5071,11.8414,12.3457
E12,-220.572,-69.016,1,12.6699,34,5.19089,4.96338,4.84884
E12,-235.313,-31.472,2,13.1836,30,8.36039,8.08882,7.76888
E12,-223.495,-77.179,2,12.4837,55,5.90196,6.12213,5.96646
E12,-228.989,-68.332,2,12.3446,39,6.20694,6.31498,5.52335
E12,-224.965,-57.692,2,13.26,21,5.15541,4.89776,4.62082
E12,-239.587,-47.472,2,13.2124,20,8.4122,8.188,8.09707
E12,-238.690,-67.661,2,12.4503,27,4.77555,5.46311,4.99635
E12,-228.923,-74.413,2,12.7013,45,6.35527,6.43989,6.03937
E12,-233.042,-74.861,2,13.2469,57,5.69908,5.52112,5.49937
E12,-223.568,-49.861,2,13.3645,27,6.50959,6.3885,5.55634
E12,-243.943,-84.907,2,12.7056,59,5.09317,4.7807,4.57579
E12,-249.249,-86.664,2,12.5796,62,5.33262,5.10701,4.98963
E12,-209.437,-58.776,2,13.1656,18,7.89243,7.73024,8.01239
E12,-232.321,-64.026,2,13.1444,35,5.57476,4.81649,4.14276
E12,-233.072,-15.839,2,12.5211,30,4.35465,4.79979,3.81266
E12,-239.413,-75.209,2,12.3929,51,5.62756,4.955,4.80555
E12,-214.375,-16.733,2,13.1707,53,11.0714,9.4786,9.09129
E12,-226.811,-62.770,2,13.2046,66,6.9819,4.47318,3.70866
E12,-231.730,-73.489,2,12.5499,36,6.57686,7.13514,7.43672
E12,-231.324,-58.903,2,12.5489,48,9.94769,9.16656,9.14115
E12,-228.511,-68.580,2,13.1673,34,9.72836,8.09534,7.71923
E12,-228.790,-77.740,2,13.1735,58,8.92901,8.27134,7.81398
E12,-220.927,-50.503,2,12.4324,21,5.40819,5.16352,4.39158
E12,-238.160,-71.294,2,13.2627,51,4.97128,5.50541,5.39921
E12,-223.025,-65.607,2,13.0266,44,6.84848,6.81054,6.46355
E12,-235.999,-49.907,2,12.4685,55,5.67527,5.43716,5.43414
E12,-224.478,-66.832,2,13.3962,69,5.44154,4.87349,4.27508
E12,-220.348,-61.281,2,13.0881,46,6.66665,5.15968,4.50616
E12,-201.219,-79.952,1,12.6672,52,6.2311,5.30267,4.28008
E12,-235.616,-78.680,1,12.7143,44,6.39016,6.01384,4.52445
E12,-221.122,-73.227,2,13.2221,37,12.7988,11.7257,11.6843
E12,-222.082,-63.490,2,12.8785,17,8.00876,7.92817,7.91022
E12,-237.540,-66.688,2,12.5789,43,6.81515,5.82851,5.62719
E12,-213.560,-62.662,2,12.9607,21,5.3757,5.41007,4.99129
E12,-236.344,-50.766,2,13.1763,31,5.90622,4.51778,3.73914
E12,-224.770,-85.262,2,13.1475,41,5.4224,5.28004,5.18558
E12,-244.247,461.792,2,12.7011,72,11.8629,12.7994,12.6546
E12,-235.689,-62.696,2,12.5608,20,6.45502,6.45666,6.42844
E12,-227.721,-66.272,2,13.5626,38,10.9643,8.30773,7.08755
E12,-226.987,25.316,2,13.2755,36,7.70353,6.07116,4.82632
E12,-225.865,-74.838,2,12.4428,70,6.0657,5.75699,5.66844
E12,-232.271,-63.320,2,13.0503,41,9.90703,9.36786,9.34904
E12,-214.884,-64.397,2,13.303,33,7.19869,5.62547,4.32626
E12,-220.523,-38.844,1,12.2812,44,11.1278,7.04306,6.73944
E12,-225.815,-49.217,2,12.7807,46,6.1653,5.37396,4.68623
E12,-230.591,-39.052,2,13.1215,32,9.48482,10.9378,10.375
E12,-226.976,-40.039,2,12.5331,71,6.95045,5.3453,5.40396
E12,-236.561,-59.653,2,12.6581,41,5.56271,5.80725,4.89708
E12,-228.485,-69.105,2,13.1145,20,5.64965,5.42619,4.30457
E12,-249.021,-65.861,2,13.5643,63,9.51607,7.81012,8.29945
E12,-233.895,-54.836,2,12.2265,21,9.11442,8.73883,8.23312
E12,-228.258,-84.332,2,12.5354,52,4.83903,5.20724,4.89474
E12,-230.352,-72.212,2,13.5732,36,5.29132,5.65874,5.1395
E12,-227.199,-79.531,3,13.3805,49,4.51416,4.71781,4.69739
E12,-223.490,-49.886,2,12.6572,42,5.20292,5.00233,4.36054
E12,-216.425,-29.439,2,12.6283,41,5.18797,5.03019,4.09005
E12,-227.912,-54.719,2,13.1727,24,10.143,9.88409,9.80318
E12,-227.953,-62.630,2,13.1234,27,8.8641,8.97428,8.90449
E12,-226.844,-77.375,2,12.4137,52,7.66722,7.45827,7.31429
E12,-231.284,-76.030,2,12.4961,37,5.55939,4.42513,4.11946
E12,-239.834,-80.133,2,13.6269,24,5.38002,5.16203,5.05858
E12,-222.938,-33.463,2,13.1222,36,7.7425,7.01996,6.45711
E12,-235.386,-71.055,1,12.515,67,10.2103,9.49827,9.7358
E12,-237.259,-79.516,2,12.5285,31,5.70753,5.28366,5.07774
E12,-234.505,-82.179,2,13.6839,49,5.96025,6.0656,5.72637
E12,-227.436,-63.950,2,12.9968,36,11.664,8.28319,7.30448
E12,-220.910,-50.721,2,12.4529,57,6.00141,5.10834,4.27846
E12,-232.146,-70.249,2,12.4022,25,6.2546,5.21629,5.13863
E12,-219.640,-60.273,2,13.3687,55,4.76209,4.43419,3.8078
E12,-234.212,-80.476,2,13.4029,39,5.57402,4.86937,4.46193
E12,-220.339,-52.720,2,12.484,62,6.55068,5.20673,4.20918
E12,-226.223,-65.325,1,12.4834,23,5.93243,5.4618,4.67828
E12,-211.817,-50.223,2,13.6559,68,4.47955,4.29794,3.67959
E12,-228.591,-61.148,2,13.1974,70,5.73785,5.81792,5.31494
E12,-207.697,-76.958,2,12.5113,46,6.44316,6.27329,5.63135
E12,-232.298,-82.327,2,12.6738,41,5.69774,5.15424,5.19079
E12,-228.915,-66.515,2,13.22,47,5.2845,5.79445,5.35982
E12,-203.604,-40.048,1,12.3183,55,8.53307,7.7164,7.65225
E12,-215.158,-59.100,2,12.4786,17,10.7841,10.3632,10.8974
E12,-244.171,-80.296,3,13.2045,38,4.41007,4.57938,4.52555
E12,-232.191,-61.518,2,13.1793,28,6.09469,4.99138,3.79558
E12,-214.397,-69.856,2,12.6148,32,7.88843,5.32432,4.99365
E12,-235.018,-36.117,2,12.1409,49,11.9567,11.6735,11.5294
E12,-222.880,-58.890,2,13.0088,49,6.55046,5.86504,5.65698
E12,-228.763,-65.470,2,13.3186,42,5.25274,5.0007,4.42689
E12,-234.926,-70.802,2,12.4333,48,5.64912,5.49568,5.28071
E12,-234.738,-58.377,2,12.6835,53,5.44059,3.82628,3.68215
E12,-230.697,-82.312,2,13.1644,44,5.76286,4.92186,4.68295
E12,-233.240,-54.960,2,12.9559,38,6.06988,6.17507,6.04631
E12,-231.263,-79.294,2,12.5034,51,7.99221,6.33538,6.09258
E12,-217.494,-68.955,1,12.094,32,7.13634,5.28709,4.64621
E12,-225.224,-18.993,2,13.2815,30,5.89455,5.82268,4.91451
E12,-238.545,-72.391,2,13.2766,67,5.03496,5.4546,4.88977
E12,-153.939,-44.676,2,12.7334,41,12.1029,11.8212,11.5157
E12,-208.275,-43.001,2,13.3335,36,6.11361,5.61122,5.53006
E12,-240.999,-82.731,2,13.0883,24,5.77268,6.5501,6.64753
E12,-233.500,-65.266,1,12.5235,16,5.51267,5.41784,5.48907
E12,-220.549,-65.394,2,12.6369,49,5.26551,5.07597,4.6872
E12,-221.770,-62.655,2,13.3298,43,6.17533,5.9029,5.85042
E12,-228.766,-23.584,2,13.2671,48,6.09263,6.13524,5.27054
E12,-224.625,-77.160,2,12.3472,33,4.91682,4.49475,4.26515
E12,-225.095,-76.512,2,12.4762,41,6.29507,5.78616,5.71196
E12,-223.176,-18.834,2,12.9945,53,10.1846,7.98774,8.23806
E12,-239.122,-68.835,2,12.3958,20,5.64427,5.49495,4.92805
E12,-223.737,-70.275,2,13.3182,45,4.92371,4.54987,4.02532
E12,-235.678,-68.983,2,12.9803,54,5.99777,5.18067,4.18798
E12,-239.927,-75.087,2,12.5048,23,6.13448,6.06376,6.09974
E12,-248.547,-77.998,2,12.6094,46,4.8631,5.23011,5.00613
E12,-196.317,-35.515,2,13.3608,47,8.33807,8.19384,8.22959
E12,-218.630,-41.906,2,13.6,40,6.10393,5.35193,5.19016
E12,-229.100,-70.154,2,12.619,21,9.07149,8.90834,9.49692
E12,-238.938,-64.492,2,12.3588,32,9.68023,9.48225,9.67538
E12,-251.200,-70.774,2,13.2151,30,5.17791,4.94854,4.67979
E12,-227.807,-73.990,2,12.3868,28,6.3228,5.2621,5.03017
E12,-239.886,-67.931,2,12.8926,40,7.2623,7.85449,7.54769
E12,-256.397,-87.334,2,13.2738,39,4.5543,5.18954,4.90036
E12,-209.800,-15.873,2,13.2463,43,10.1728,9.48012,9.28868
E12,-223.990,-73.084,1,12.6055,43,8.81599,6.9324,6.95296
E12,-234.766,-75.885,2,12.593,27,4.66242,4.81292,4.40792
E12,-221.232,-49.402,2,13.4699,43,4.87771,4.71869,4.61381
E12,-228.231,-52.171,2,13.1925,42,4.59869,4.91216,4.50866
E12,-225.484,-70.056,2,12.4128,34,6.31486,5.82972,5.69204
E12,-227.237,-34.604,2,12.4624,32,8.18609,8.06194,7.58707
E12,-231.046,-74.096,2,13.1929,26,4.78444,4.79403,4.30072
E12,-230.027,-71.203,2,13.5093,46,7.08837,6.58451,6.39755
E12,-224.500,-66.914,2,12.3992,45,9.70487,6.87792,6.79111
E12,-230.008,-76.847,2,12.5098,55,5.39873,5.08677,5.01874
E12,-217.290,-53.126,2,12.8483,43,9.6925,7.56462,7.39922
E12,-224.643,-59.531,2,12.9617,23,9.48612,9.24761,9.19363
E12,-227.899,-75.881,2,12.5041,37,5.02998,4.51334,4.0314
E12,-235.499,-62.444,2,12.5427,51,5.28113,4.57951,4.38869
E12,-223.275,-43.676,2,13.2048,34,11.1828,10.4054,10.4757
E12,-193.131,-59.404,2,13.0626,55,7.51014,6.71391,5.73039
E12,-207.587,-30.858,2,12.2972,60,8.51294,4.62048,3.75642
E12,-210.417,-35.757,2,12.6211,40,6.83365,4.49449,3.63798
E12,-228.461,-77.666,2,13.5838,44,6.03443,5.61637,5.65906
E12,-223.144,-48.004,2,12.9844,27,5.94257,5.41893,5.06134
E12,-214.342,-52.549,2,12.4716,51,7.73564,7.41949,6.84097
E12,-222.722,-58.487,2,12.6199,25,9.22824,8.40408,7.99495
E12,-218.399,-77.067,2,13.1371,36,5.38528,4.50105,3.89352
E12,-205.202,-22.095,2,13.3188,49,8.32894,5.07332,4.20095
E12,-220.433,-48.296,2,12.3869,26,9.24644,9.25486,9.3446
E12,-207.524,-63.546,1,12.5205,43,8.48768,9.94943,9.29299
E12,-228.085,-76.680,2,13.395,61,7.27332,5.20748,4.77832
E12,-242.102,-57.799,2,13.482,19,4.98478,4.8315,4.46296
E12,-240.457,-59.592,1,12.5328,38,5.47301,5.28642,3.98206
E12,-216.957,-49.341,2,12.671,38,6.16746,5.18862,4.63333
E12,-215.860,-53.188,2,13.4196,49,11.473,11.6468,11.2029
E12,-216.678,-63.802,2,13.2007,35,5.7683,5.47582,4.70621
E12,-238.000,-23.947,1,12.4726,46,6.55393,5.74665,5.68223
E12,-220.603,-9.546,2,12.5277,32,8.88089,8.17444,7.48704
E12,-232.309,-54.318,2,13.8369,40,5.71635,5.99996,5.4341
E12,-230.225,-64.833,3,13.3603,59,6.24434,5.08337,4.86017
E12,-218.908,-50.249,2,12.4423,18,8.92989,8.67609,7.93962
E12,-243.208,-56.221,2,13.2575,18,5.13179,5.01111,4.82479
E12,-215.264,-63.159,2,12.7019,47,7.40033,5.72176,5.549
E12,-235.674,-70.454,2,12.6634,41,5.81482,5.02777,4.61875
E12,-221.262,-82.837,2,12.5268,62,9.6883,9.55782,10.0894
E12,-227.173,-59.007,2,13.0987,43,6.3422,4.9181,4.39688
E12,-237.512,-76.731,2,13.2959,37,4.93389,5.17614,5.1086
E12,-228.577,-74.857,1,12.6322,40,6.72467,4.82564,4.15775
E12,-224.303,-77.760,2,13.4044,36,5.41875,5.44182,5.47221
E12,-233.302,-59.906,2,12.9752,30,6.12405,6.75575,6.84821
E12,-243.475,-85.437,2,12.5138,32,5.27772,5.01874,4.99275
E12,-222.079,-50.270,2,13.06,29,4.59871,4.65037,3.9534
E12,-224.723,-74.477,2,13.1894,43,5.42645,4.60428,4.03222
E12,-239.401,-54.073,2,12.5817,26,6.81145,6.62366,6.39831
E12,-247.770,-59.495,2,12.5427,64,5.1584,5.62597,4.93403
E12,-210.075,-66.583,2,13.1128,40,11.8734,10.2754,10.3312
E12,-243.368,-88.846,2,13.2493,29,4.99898,5.36069,5.25733
E12,-218.045,-58.587,2,12.4942,43,6.99534,7.66655,6.64203
E12,-235.948,-41.516,2,13.7058,43,12.0609,11.6059,11.7869
E12,-234.303,-78.450,2,13.3171,37,5.15867,4.92626,4.43021
E12,-233.555,-78.406,1,12.4102,37,5.33808,5.25739,5.11276
E12,-212.313,-71.522,2,12.3508,59,6.7272,4.90388,4.18177
E12,-224.036,-82.217,2,13.0672,49,7.22731,6.37284,6.44026
E12,-241.661,-67.412,2,13.3712,65,5.58498,4.98987,4.74977
E12,-229.937,-71.320,1,12.5677,49,6.93014,5.00173,4.75784
E12,-209.400,-64.777,2,12.4238,71,10.7986,10.5518,11.1822
E12,-226.178,-50.579,2,12.9776,23,6.5123,6.51611,6.25965
E12,-231.194,-73.643,2,13.4016,51,5.88535,4.54908,3.78426
E12,-224.404,-64.117,2,12.2561,47,7.54114,6.79115,6.5
E12,-221.101,-66.109,2,12.52,36,4.83163,5.17378,4.36689
E12,-229.633,-75.039,3,13.4336,49,6.35757,5.86044,5.77304
E12,-232.383,-85.018,2,12.3814,28,4.87558,4.72939,4.68017
E12,-219.047,-46.425,2,12.4861,24,7.08621,6.57351,5.82011
E12,-210.167,-62.942,2,13.1323,32,8.33303,7.5004,7.35787
E12,-243.849,-75.617,2,13.1737,39,5.22167,5.30146,5.18185
E12,-215.628,-67.135,1,12.6219,50,5.75969,5.93125,5.46259
E12,-226.914,-45.838,2,12.6001,20,6.98102,7.05246,6.35101
E12,-233.001,-73.741,2,13.254,67,5.17837,4.81792,4.00194
E12,-233.983,-76.113,2,12.3716,28,4.76395,4.67761,4.50159
E12,-207.752,-32.051,2,12.7087,33,5.32598,4.79205,4.41521
E12,-212.690,-4.322,2,13.1451,48,7.10848,6.72603,6.96844
E12,-221.827,-69.727,2,12.3798,35,8.14913,6.49761,6.63141
E12,-228.329,-72.998,1,12.3941,38,4.94539,4.67868,4.65622
E12,-230.637,-60.385,2,13.6862,25,10.3382,10.3779,10.2557
E12,-221.828,-55.961,2,13.3193,45,6.98662,4.56915,4.04619
E12,-227.624,-69.018,2,12.4671,37,5.61472,5.49508,5.16324
E12,-221.545,-29.320,2,13.4389,118,7.30366,7.0371,6.38335
E12,-226.154,-51.048,2,13.1245,63,8.74533,8.61863,7.80751
E12,-242.133,-79.404,2,12.2066,42,7.31406,6.64061,6.53922
E12,-228.226,-60.468,2,12.4346,21,8.50037,8.34965,8.65025
E12,-242.852,-75.912,2,13.2637,37,4.83654,5.46138,5.20173
E12,-209.565,-72.252,2,13.2388,60,5.84446,6.32723,6.02927
E12,-209.987,-52.861,2,12.4545,36,7.54907,7.53416,7.65715
E12,-231.894,-25.444,2,13.2269,49,5.32302,5.46154,4.9269
E12,-237.129,7254.008,2,13.0968,18,5.88802,5.4558,4.66082
E12,-205.468,41.219,2,12.3491,44,11.5551,11.4339,11.8896
E12,-235.387,-52.202,2,13.0114,17,8.58146,8.46001,7.40904
E12,-208.895,-58.019,3,13.3062,49,8.05287,7.50654,7.28762
E12,-232.784,-73.632,2,12.4315,39,5.07885,4.64853,3.76467
E12,-224.076,-66.043,1,12.5945,43,5.34025,5.40002,4.99943
E12,-223.418,-75.450,2,13.2264,40,7.74271,6.77845,6.86085
E12,-240.101,-22.102,2,13.2117,33,6.82056,6.40684,6.04629
E12,-214.038,-35.297,2,12.601,49,4.94407,4.48159,3.64688
E12,-233.180,-68.649,2,12.547,59,5.2781,5.53283,5.07569
E12,-223.479,-58.920,2,13.2742,25,5.47656,5.39325,4.66137
E12,-231.888,-77.126,2,12.7716,61,8.94264,6.87295,7.23834
E12,-253.781,-83.718,2,12.7507,31,4.66507,5.24859,5.1216
E12,-210.497,-68.265,2,13.0571,36,8.08627,6.64746,6.07858
E12,-215.566,-82.321,2,13.0576,48,9.21118,7.78269,7.71766
E12,-213.137,-50.370,2,12.5352,25,5.94454,5.49967,4.47933
E12,-232.001,-74.763,2,12.635,37,6.29446,5.5107,5.12219
E12,-214.274,-52.360,2,13.2704,61,6.78491,5.94697,5.47496
E12,-226.604,-65.162,3,13.3213,26,6.8683,5.63214,5.0965
E12,-234.768,-66.982,2,12.5861,51,8.96529,8.31494,8.74454
E12,-235.124,-65.131,2,12.5081,46,5.77947,6.36711,5.71512
E12,-234.928,-66.752,2,13.0627,21,5.95304,5.5382,5.20442
E12,-226.507,-18.121,2,13.295,47,6.23279,6.9886,7.02533
E12,-227.615,-55.718,2,12.2123,19,6.70716,6.04057,5.69994
E12,-232.693,-71.897,2,12.548,36,9.24909,6.81365,6.45755
E12,-228.490,-34.022,2,13.0618,50,6.73794,6.40106,6.61631
E12,-235.997,-75.020,2,12.5836,38,5.65646,4.86972,4.2091
E12,-220.791,-71.541,2,12.4327,40,7.43767,5.62311,4.62191
E12,-236.034,-65.483,2,13.3723,20,4.94478,4.70018,4.33163
E12,-223.593,-68.569,2,13.0394,43,5.35713,6.53432,6.08269
E12,-223.004,-57.907,2,13.3522,17,6.43925,6.38049,5.93026
E12,-216.923,-69.700,3,13.2048,54,5.81115,5.49918,4.69742
E12,-225.190,-69.155,1,12.4434,26,5.70398,5.18008,4.7718
E12,-232.397,-57.468,2,13.1518,14,7.57858,7.42331,7.63417
E12,-218.944,-45.536,2,13.1308,21,7.95536,7.5472,7.00618
E12,-238.866,-69.239,2,12.3617,36,9.41463,9.12322,9.50726
E12,-227.033,-57.775,1,12.4366,14,5.73306,5.66564,5.26452
E12,-214.799,-64.211,2,13.3988,39,7.0678,5.38201,4.71384
